2013; 9;2013.707;  54.5; 25.5; 29.0;   5.3;  3.4;  4.1;  446;  -1;  -1;1
2013;10;2013.790; 114.4; 40.1; 74.3;   8.2;  4.9;  6.5;  421;  -1;  -1;1
2013;11;2013.874; 113.9; 24.5; 89.4;   8.2;  4.0;  7.3;  321;  -1;  -1;1
2013;12;2013.958; 124.2; 22.3;101.9;   9.1;  4.0;  7.9;  402;  -1;  -1;1
2014; 1;2014.042; 117.0; 30.3; 86.7;   8.2;  4.2;  6.9;  398;  -1;  -1;1
2014; 2;2014.123; 146.1; 30.3;115.8;  10.7;  5.0;  9.4;  384;  -1;  -1;1
2014; 3;2014.204; 128.7; 43.2; 85.5;   8.6;  5.0;  7.1;  493;  -1;  -1;1
2014; 4;2014.288; 112.5; 48.3; 64.2;   6.9;  4.7;  5.4;  486;  -1;  -1;1
2014; 5;2014.371; 112.5; 35.3; 77.2;   7.5;  4.3;  6.2;  493;  -1;  -1;1
2014; 6;2014.455; 102.9; 38.4; 64.5;   7.7;  4.7;  5.9;  469;  -1;  -1;1
2014; 7;2014.538; 100.2; 35.1; 65.1;   7.4;  4.5;  6.2;  477;  -1;  -1;1
2014; 8;2014.623; 106.9; 53.6; 53.3;   7.6;  5.1;  5.4;  486;  -1;  -1;1
2014; 9;2014.707; 130.0; 40.7; 89.3;   8.7;  4.9;  7.1;  419;  -1;  -1;1
2014;10;2014.790;  90.0; 20.4; 69.6;   6.9;  3.6;  6.4;  440;  -1;  -1;1
2014;11;2014.874; 103.6; 41.7; 61.9;   8.5;  5.5;  6.7;  397;  -1;  -1;1
2014;12;2014.958; 112.9; 36.1; 76.8;   7.4;  4.5;  6.3;  331;  -1;  -1;1
2015; 1;2015.042;  93.0; 28.0; 65.0;   7.5;  2.4;  5.3;  546; 449; 485;1
2015; 2;2015.123;  66.7; 45.8; 20.9;   5.3;  3.9;  1.9;  442; 413; 455;1
2015; 3;2015.204;  54.5; 23.3; 31.2;   4.8;  1.9;  2.6;  628; 767; 559;1
2015; 4;2015.288;  75.3; 46.4; 28.9;   8.2;  4.6;  2.5;  847; 648; 591;1
2015; 5;2015.371;  88.8; 42.8; 46.0;   8.6;  4.0;  4.1;  895; 755; 760;1
2015; 6;2015.455;  66.5; 42.2; 24.3;   6.3;  4.0;  2.2;  826; 707; 819;1
2015; 7;2015.538;  65.8; 34.3; 31.5;   5.7;  3.2;  2.6;  977; 763; 893;1
2015; 8;2015.623;  64.4; 24.5; 39.9;   5.2;  2.7;  3.6;  892; 793; 745;1
2015; 9;2015.707;  78.6; 37.5; 41.1;   6.4;  3.5;  3.9;  862; 670; 763;1
2015;10;2015.790;  63.6; 31.3; 32.3;   5.4;  3.4;  3.0;  662; 802; 623;1
2015;11;2015.874;  62.2; 53.6;  8.6;   5.2;  4.7;  1.0;  622; 574; 824;1
2015;12;2015.958;  58.0; 24.5; 33.5;   5.4;  2.0;  3.4;  704; 629; 600;1
2016; 1;2016.042;  57.0; 37.8; 19.2;   4.7;  3.4;  1.8;  634; 562; 531;1
2016; 2;2016.124;  56.4; 39.1; 17.3;   5.1;  3.3;  1.8;  662; 609; 712;1
2016; 3;2016.206;  54.1; 46.8;  7.3;   4.9;  4.0;  0.8;  873; 775;1027;1
2016;04;2016.288;  37.9; 28.5;  9.4;   3.5;  2.8;  0.9;  865; 762;1126;1
2016;05;2016.373;  51.5; 34.2; 17.3;   4.7;  3.2;  1.5;  878; 766; 903;1
2016;06;2016.455;  20.5; 12.1;  8.4;   2.0;  0.9;  0.7;  942; 841; 997;1
2016;07;2016.540;  32.4; 25.0;  7.4;   3.8;  2.5;  0.7; 1025; 881;1045;1
2016;08;2016.624;  50.2; 40.6;  9.6;   4.5;  3.6;  0.8; 1067; 847;1162;1
2016;09;2016.706;  44.6; 37.9;  6.7;   3.8;  3.2;  1.0;  900; 842;1086;1
2016;10;2016.791;  33.4; 26.1;  7.3;   3.1;  2.2;  0.8;  782; 660; 906;1
2016;11;2016.873;  21.4; 15.8;  5.6;   2.6;  1.6;  0.6;  689; 689; 780;1
2016;12;2016.958;  18.5; 10.2;  8.3;   2.4;  0.7;  0.9;  623; 660; 746;1
2017;01;2017.042;  26.1; 24.3;  1.8;   2.5;  2.2;  0.0;  830; 763;1004;1
2017;02;2017.122;  26.4; 24.0;  2.4;   3.7;  1.9;  0.2;  542; 396; 795;1
2017;03;2017.204;  17.7; 13.6;  4.1;   2.6;  1.3;  0.5; 1011; 836;1059;1
2017;04;2017.286;  32.3; 18.7; 13.6;   3.7;  1.4;  1.7;  920; 766;1107;1
2017;05;2017.371;  18.9; 14.6;  4.3;   1.8;  1.2;  0.4; 1101;1084;1087;1
2017;06;2017.453;  19.2; 19.2;  0.0;   1.4;  1.3;  0.0; 1136; 983;1431;1
2017;07;2017.538;  17.8;  6.7; 11.1;   2.6;  0.4;  1.3; 1093;1074;1188;1
2017;08;2017.623;  32.6; 25.7;  6.9;   2.9;  2.7;  0.5; 1002;1087;1192;1
2017;09;2017.705;  43.7; 24.0; 19.7;   4.1;  2.1;  1.6;  973;1003; 991;1
2017;10;2017.790;  13.2;  7.2;  6.0;   1.0;  0.5;  0.3; 1125;1023;1061;1
2017;11;2017.873;   5.7;  3.2;  2.5;   0.5;  0.3;  0.3;  997; 853; 896;1
2017;12;2017.958;   8.2;  7.0;  1.2;   1.2;  0.6;  0.1;  714; 651; 772;1
2018;01;2018.042;   6.8;  1.5;  5.3;   1.5;  1.1;  0.3;  701; 820; 683;1
2018;02;2018.122;  10.7;  1.5;  9.2;   1.1;  0.1;  1.0;  917; 837; 842;1
2018;03;2018.204;   2.5;  1.6;  0.9;   0.4;  0.0;  0.2; 1081; 960; 971;1
2018;04;2018.286;   8.9;  7.9;  1.0;   1.3;  0.9;  0.0;  996; 919;1052;1
2018;05;2018.371;  13.1; 10.3;  2.8;   1.6;  0.9;  0.3; 1234;1095;1169;1
2018;06;2018.453;  15.6; 15.6;  0.0;   1.6;  1.6;  0.0; 1070; 924;1193;1
2018;07;2018.538;   1.6;  1.6;  0.0;   0.6;  0.0;  0.0; 1438;1262;1305;1
2018;08;2018.623;   8.7;  2.2;  6.5;   1.0;  0.1;  0.7; 1297;1107;1107;1
2018;09;2018.705;   3.3;  1.4;  1.9;   0.6;  0.1;  0.1; 1223;1062;1028;1
2018;10;2018.790;   4.9;  0.1;  4.8;   1.2;  0.0;  0.4; 1097;1099; 940;1
2018;11;2018.873;   4.9;  4.9;  0.0;   0.6;  0.4;  0.0;  771; 657; 822;1
2018;12;2018.958;   3.1;  1.2;  1.9;   0.5;  0.0;  0.1;  786; 748; 739;1
2019;01;2019.042;   7.7;  7.7;  0.0;   0.8;  0.7;  0.0;  841; 723; 850;1
2019;02;2019.122;   0.8;  0.4;  0.4;   0.1;  0.0;  0.0; 1042; 911; 914;1
2019;03;2019.204;   9.4;  9.4;  0.0;   1.0;  0.9;  0.0;  995; 851;1056;1
2019;04;2019.286;   9.1;  9.1;  0.0;   0.7;  0.6;  0.0; 1039; 871;1110;1
2019;05;2019.371;   9.9;  9.9;  0.0;   0.7;  0.7;  0.0; 1159; 980;1112;1
2019;06;2019.453;   1.2;  1.2;  0.0;   0.7;  0.0;  0.0; 1273;1029;1144;1
2019;07;2019.538;   0.9;  0.3;  0.6;   0.2;  0.0;  0.0; 1214;1130;1103;1
2019;08;2019.623;   0.5;  0.2;  0.3;   0.1;  0.1;  0.0; 1344;1226;1225;1
2019;09;2019.705;   1.1;  1.1;  0.0;   0.3;  0.0;  0.0; 1225;1077;1160;1
2019;10;2019.790;   0.4;  0.0;  0.4;   0.1;  0.0;  0.0; 1065; 998; 952;1
2019;11;2019.873;   0.5;  0.1;  0.4;   0.1;  0.0;  0.1;  832; 782; 781;1
2019;12;2019.958;   1.5;  0.5;  1.0;   0.5;  0.0;  0.2;  855; 754; 752;1
2020;01;2020.042;   6.2;  4.0;  2.2;   0.7;  0.4;  0.2;  795; 770; 736;1
2020;02;2020.124;   0.2;  0.2;  0.0;   0.1;  0.1;  0.0;  967; 863; 871;1
2020;03;2020.206;   1.5;  0.5;  1.0;   0.1;  0.1;  0.1; 1055;1005; 966;1
2020;04;2020.288;   5.2;  2.4;  2.8;   0.6;  0.2;  0.3; 1234;1008;1018;1
2020;05;2020.373;   0.2;  0.1;  0.1;   0.1;  0.0;  0.0; 1363;1169;1167;1
2020;06;2020.455;   5.8;  0.4;  5.4;   0.6;  0.0;  0.5; 1196;1110;1002;1
2020;07;2020.540;   6.1;  2.2;  3.9;   3.7;  2.4;  1.7; 1548;1303;1303;1
2020;08;2020.624;   7.5;  6.2;  1.3;   4.1;  2.8;  1.9; 1587;1297;1297;1
2020;09;2020.706;   0.6;  0.5;  0.1;   2.2;  1.6;  0.7; 1244;1067;1067;1
2020;10;2020.791;  14.6;  0.8; 13.8;   7.4;  1.9;  4.3; 1215; 998; 998;1
2020;11;2020.873;  34.5;  3.8; 30.7;   8.1;  2.9;  6.2; 1238; 965; 965;1
2020;12;2020.958;  23.1;  0.0; 23.1;   6.0;  0.5;  4.9;  998; 832; 832;1
2021;01;2021.042;  10.4;  2.1;  8.3;   5.9;  2.4;  3.5; 1036; 871; 871;1
2021;02;2021.122;   8.2;  6.3;  1.9;   4.3;  2.9;  1.5; 1122; 985; 985;1
2021;03;2021.204;  17.2; 10.8;  6.4;   6.2;  2.5;  3.6; 1322;1043;1043;1
2021;04;2021.286;  24.5;  4.0; 20.5;   6.9;  3.0;  4.2; 1441;1117;1117;1
2021;05;2021.371;  21.2; 17.8;  3.4;   5.5;  4.2;  2.2; 1411;1110;1110;1
2021;06;2021.453;  25.0; 12.7; 12.3;   5.7;  3.3;  2.7; 1411;1146;1146;1
2021;07;2021.538;  34.3; 18.1; 16.2;   9.1;  5.3;  5.3; 1424;1056;1056;1
2021;08;2021.623;  22.0; 11.8; 10.2;   7.9;  5.0;  3.8; 1447;1092;1092;1
2021;09;2021.705;  51.3; 14.8; 36.5;   9.6;  3.8;  6.4; 1361;1055;1055;1
2021;10;2021.790;  37.4; 16.3; 21.1;   8.7;  4.0;  5.6; 1347;1057;1057;1
2021;11;2021.873;  34.8; 16.3; 18.5;   7.0;  3.0;  4.0; 1066; 855; 855;1
2021;12;2021.958;  67.5; 18.9; 48.6;  15.6;  5.5;  9.1;  845; 722; 722;1
2022;01;2022.042;  55.3; 23.3; 32.0;  11.2;  6.1;  5.3; 1176; 975; 975;1
2022;02;2022.122;  60.9; 37.5; 23.4;  11.1;  6.4;  5.4; 1146; 950; 950;1
2022;03;2022.204;  78.6; 39.8; 38.8;  14.0;  7.6;  8.1; 1413;1177;1177;1
2022;04;2022.286;  84.0; 51.8; 32.2;  15.3;  9.7;  6.7; 1376;1107;1107;1
2022;05;2022.371;  96.5; 37.9; 58.6;  16.3;  8.6;  9.4; 1401;1144;1144;1
2022;06;2022.453;  70.3; 37.1; 33.2;  13.2;  7.5;  7.8; 1403;1155;1155;1
2022;07;2022.538;  91.4; 49.5; 41.9;  12.2;  8.1;  6.9; 1487;1211;1211;1
2022;08;2022.623;  74.6; 23.5; 51.1;  11.3;  5.3;  7.3; 1470;1201;1201;1
2022;09;2022.705;  96.0; 34.0; 62.0;  16.3;  7.8; 10.0; 1264;1045;1045;1
2022;10;2022.790;  95.5; 64.9; 30.6;  16.0; 11.3;  8.0; 1215;1009;1009;1
2022;11;2022.873;  80.5; 59.2; 21.3;  16.2;  9.8;  6.4; 1047; 882; 882;1
2022;12;2022.958; 112.8; 61.4; 51.4;  16.6;  9.4;  8.6;  860; 728; 728;1
2023;01;2023.042; 144.4; 77.5; 66.9;  29.4; 11.7; 13.0;  968; 805; 805;1
2023;02;2023.122; 111.3; 66.2; 45.1;  20.7;  9.9;  8.4; 1014; 829; 829;1
2023;03;2023.204; 123.3; 58.1; 65.2;  17.9;  9.5; 10.5; 1081; 926; 926;1
2023;04;2023.286;  97.6; 34.1; 63.5;  18.0;  7.7; 11.7; 1132; 924; 924;1
2023;05;2023.371; 137.4; 92.2; 45.2;  19.6; 13.0;  8.1; 1240;1022;1022;1
2023;06;2023.453; 160.5; 73.3; 87.2;  20.0; 11.9; 11.2; 1248;1039;1039;1
2023;07;2023.538; 160.0; 81.0; 79.0;  18.2; 10.4; 10.1; 1278;1052;1052;1
2023;08;2023.623; 114.8; 70.4; 44.4;  15.0;  8.6;  8.5; 1247;1041;1041;1
2023;09;2023.705; 134.2; 90.3; 43.9;  18.3; 11.6;  8.3; 1261;1019;1019;1
2023;10;2023.790;  99.9; 61.3; 38.6;  16.2; 10.2;  7.6; 1104; 901; 901;1
2023;11;2023.873; 107.1; 46.9; 60.2;  16.9;  9.4;  8.4;  928; 776; 776;1
2023;12;2023.958; 113.5; 59.8; 53.7;  17.7; 10.6;  9.0;  785; 679; 679;1
2024;01;2024.042; 126.0; 60.0; 66.0;  19.8; 11.3; 10.8;  890; 761; 761;1
2024;02;2024.124; 123.0; 64.3; 58.7;  21.7; 11.7; 11.3;  806; 659; 659;1
2024;03;2024.206; 103.7; 42.3; 61.4;  16.6;  8.1;  9.4; 1071; 869; 869;1
2024;04;2024.288; 137.0; 68.9; 68.1;  22.1; 11.8; 13.6; 1094; 911; 911;1
2024;05;2024.373; 172.1; 73.9; 98.2;  23.1; 12.7; 14.4; 1215;1037;1037;1
2024;06;2024.455; 164.1; 44.4;119.7;  21.4;  9.1; 15.1; 1186;1036;1036;1
2024;07;2024.540; 196.8; 58.6;138.2;  24.7; 10.8; 16.2; 1218;1010;1010;1
2024;08;2024.624; 216.0; 75.9;140.1;  24.5; 11.6; 17.4; 1279;1075;1075;1
2024;09;2024.706; 141.1; 33.2;107.9;  19.5;  7.5; 14.2; 1047; 881; 881;1
2024;10;2024.791; 165.8; 40.3;125.5;  23.4;  7.3; 16.5; 1013; 861; 861;1
2024;11;2024.873; 154.1; 32.5;121.6;  21.2;  7.5; 15.4;  793; 676; 676;1
2024;12;2024.958; 154.6; 43.7;110.9;  24.0;  9.5; 17.3;  653; 586; 586;1
2025;01;2025.042; 137.0; 65.1; 71.9;  23.1; 11.5; 13.5;  772; 682; 682;1
2025;02;2025.122; 155.7; 90.9; 64.8;  23.6; 15.1; 13.2;  791; 685; 685;1
2025;03;2025.204; 134.2; 73.5; 60.7;  20.9; 12.1; 10.2; 1136; 966; 966;1
2025;04;2025.286; 141.4; 60.4; 81.0;  17.7; 10.9; 13.8; 1199;1020;1020;1
2025;05;2025.371;  78.5; 45.8; 32.7;  10.9;  7.2;  6.1; 1225;1030;1030;1
2025;06;2025.453; 114.6; 59.2; 55.4;  15.0;  8.5;  9.0; 1231;1052;1052;1
2025;07;2025.538; 125.9; 61.9; 64.0;  16.7;  9.9; 10.2; 1278;1084;1084;1
2025;08;2025.623; 133.7; 80.5; 53.2;  18.3; 11.3; 10.4; 1248;1076;1076;1
2025;09;2025.705; 129.7; 64.5; 65.2;  15.5;  9.5;  9.8; 1046; 907; 907;1
2025;10;2025.790; 114.8; 65.7; 49.1;  17.2; 11.6; 10.2;  929; 809; 809;1
2025;11;2025.873;  91.7; 39.5; 52.2;  13.7;  7.9;  8.8;  882; 757; 757;1
2025;12;2025.958; 124.2; 49.3; 74.9;  21.3;  9.8; 13.9;  736; 640; 640;1
2026;01;2026.042; 112.5; 36.1; 76.4;  22.1;  8.8; 11.9;  666; 536; 536;0
2026;02;2026.122;  78.2; 49.5; 28.7;  14.2;  9.4;  8.5;  757; 648; 648;0
2026;03;2026.204;  85.9; 57.1; 28.8;  12.7;  8.8;  5.8; 1202; 994; 994;0
2026;04;2026.286;  79.3; 55.3; 24.0;  11.4;  7.8;  5.5; 1159; 967; 967;0
2026;05;2026.371; 101.4; 53.2; 48.2;  14.8; 10.0;  9.4; 1130; 932; 932;0
