1797 08 01 1797.623   10.0  -1.0    -1
1797 09 01 1797.707    9.5  -1.0    -1
1797 10 01 1797.790   11.5  -1.0    -1
1797 11 01 1797.874    9.7  -1.0    -1
1797 12 01 1797.958    5.0  -1.0    -1
1798 01 01 1798.042    3.3  -1.0    -1
1798 02 01 1798.123    6.7  -1.0    -1
1798 03 01 1798.204   20.7  -1.0    -1
1798 04 01 1798.288    1.8  -1.0    -1
1798 05 01 1798.371    0.0  -1.0    -1
1798 06 01 1798.455    0.0  -1.0    -1
1798 07 01 1798.538    0.0  -1.0    -1
1798 08 01 1798.623    5.0  -1.0    -1
1798 09 01 1798.707    4.0  -1.0    -1
1798 10 01 1798.790    2.5  -1.0    -1
1798 11 01 1798.874   20.8  -1.0    -1
1798 12 01 1798.958   16.5  -1.0    -1
1799 01 01 1799.042    2.7  -1.0    -1
1799 02 01 1799.123   21.0  -1.0    -1
1799 03 01 1799.204   36.2  -1.0    -1
1799 04 01 1799.288   14.0  -1.0    -1
1799 05 01 1799.371   13.7  -1.0    -1
1799 06 01 1799.455   17.7  -1.0    -1
1799 07 01 1799.538    3.5  -1.0    -1
1799 08 01 1799.623    0.0  -1.0    -1
1799 09 01 1799.707    0.0  -1.0    -1
1799 10 01 1799.790    7.7  -1.0    -1
1799 11 01 1799.874    4.5  -1.0    -1
1799 12 01 1799.958   14.3  -1.0    -1
1800 01 01 1800.042   11.5  -1.0    -1
1800 02 01 1800.123   15.5  -1.0    -1
1800 03 01 1800.204   23.2  -1.0    -1
1800 04 01 1800.288    0.0  -1.0    -1
1800 05 01 1800.371    8.3  -1.0    -1
1800 06 01 1800.455   39.5  -1.0    -1
1800 07 01 1800.538   35.0  -1.0    -1
1800 08 01 1800.623   32.5  -1.0    -1
1800 09 01 1800.707   19.2  -1.0    -1
1800 10 01 1800.790   20.5  -1.0    -1
1800 11 01 1800.874   17.5  -1.0    -1
1800 12 01 1800.958   66.8  -1.0    -1
1801 01 01 1801.042   45.0  -1.0    -1
1801 02 01 1801.123   48.3  -1.0    -1
1801 03 01 1801.204   50.0  -1.0    -1
1801 04 01 1801.288   51.7  -1.0    -1
1801 05 01 1801.371   53.3  -1.0    -1
1801 06 01 1801.455   52.0  -1.0    -1
1801 07 01 1801.538   58.3  -1.0    -1
1801 08 01 1801.623   64.5  -1.0    -1
1801 09 01 1801.707   55.8  -1.0    -1
1801 10 01 1801.790   54.3  -1.0    -1
1801 11 01 1801.874   66.3  -1.0    -1
1801 12 01 1801.958   80.3  -1.0    -1
1802 01 01 1802.042   79.7  -1.0    -1
1802 02 01 1802.123   78.3  -1.0    -1
1802 03 01 1802.204   68.0  -1.0    -1
1802 04 01 1802.288   70.0  -1.0    -1
1802 05 01 1802.371   73.3  -1.0    -1
1802 06 01 1802.455   76.7  -1.0    -1
1802 07 01 1802.538   80.0  -1.0    -1
1802 08 01 1802.623   83.3  -1.0    -1
1802 09 01 1802.707   86.3  -1.0    -1
1802 10 01 1802.790   64.2  -1.0    -1
1802 11 01 1802.874   57.5  -1.0    -1
1802 12 01 1802.958   83.3  -1.0    -1
1803 01 01 1803.042   83.3  -1.0    -1
1803 02 01 1803.123   84.7  -1.0    -1
1803 03 01 1803.204   49.2  -1.0    -1
1803 04 01 1803.288   41.7  -1.0    -1
1803 05 01 1803.371   73.8  -1.0    -1
1803 06 01 1803.455   60.0  -1.0    -1
1803 07 01 1803.538   80.5  -1.0    -1
1803 08 01 1803.623   56.8  -1.0    -1
1803 09 01 1803.707   75.5  -1.0    -1
1803 10 01 1803.790   90.5  -1.0    -1
1803 11 01 1803.874   85.0  -1.0    -1
1803 12 01 1803.958   80.0  -1.0    -1
1804 01 01 1804.042   75.5  -1.0    -1
1804 02 01 1804.124   80.5  -1.0    -1
1804 03 01 1804.206   80.0  -1.0    -1
1804 04 01 1804.290   84.3  -1.0    -1
1804 05 01 1804.373   55.7  -1.0    -1
1804 06 01 1804.456   58.0  -1.0    -1
1804 07 01 1804.540   49.7  -1.0    -1
1804 08 01 1804.624   71.8  -1.0    -1
1804 09 01 1804.708   88.3  -1.0    -1
1804 10 01 1804.791  103.8  -1.0    -1
1804 11 01 1804.874  101.7  -1.0    -1
1804 12 01 1804.958  100.0  -1.0    -1
1805 01 01 1805.042  101.7  -1.0    -1
1805 02 01 1805.123   73.5  -1.0    -1
1805 03 01 1805.204   85.7  -1.0    -1
1805 04 01 1805.288   62.5  -1.0    -1
1805 05 01 1805.371   65.0  -1.0    -1
1805 06 01 1805.455   67.5  -1.0    -1
1805 07 01 1805.538   62.7  -1.0    -1
1805 08 01 1805.623   71.2  -1.0    -1
1805 09 01 1805.707   74.0  -1.0    -1
1805 10 01 1805.790   49.0  -1.0    -1
1805 11 01 1805.874   68.3  -1.0    -1
1805 12 01 1805.958   63.8  -1.0    -1
1806 01 01 1806.042   65.0  -1.0    -1
1806 02 01 1806.123   49.3  -1.0    -1
1806 03 01 1806.204   54.5  -1.0    -1
1806 04 01 1806.288   46.2  -1.0    -1
1806 05 01 1806.371   44.0  -1.0    -1
1806 06 01 1806.455   42.7  -1.0    -1
1806 07 01 1806.538   50.0  -1.0    -1
1806 08 01 1806.623   43.8  -1.0    -1
1806 09 01 1806.707   40.0  -1.0    -1
1806 10 01 1806.790   45.0  -1.0    -1
1806 11 01 1806.874   41.7  -1.0    -1
1806 12 01 1806.958   40.0  -1.0    -1
1807 01 01 1807.042   20.0  -1.0    -1
1807 02 01 1807.123   20.3  -1.0    -1
1807 03 01 1807.204   16.0  -1.0    -1
1807 04 01 1807.288   39.7  -1.0    -1
1807 05 01 1807.371   16.7  -1.0    -1
1807 06 01 1807.455   20.0  -1.0    -1
1807 07 01 1807.538   21.2  -1.0    -1
1807 08 01 1807.623   20.0  -1.0    -1
1807 09 01 1807.707    9.5  -1.0    -1
1807 10 01 1807.790   13.3  -1.0    -1
1807 11 01 1807.874    4.3  -1.0    -1
1807 12 01 1807.958    0.0  -1.0    -1
1808 01 01 1808.042    0.0  -1.0    -1
1808 02 01 1808.124    7.5  -1.0    -1
1808 03 01 1808.206    0.0  -1.0    -1
1808 04 01 1808.290   20.5  -1.0    -1
1808 05 01 1808.373   22.5  -1.0    -1
1808 06 01 1808.456   22.5  -1.0    -1
1808 07 01 1808.540   11.2  -1.0    -1
1808 08 01 1808.624   13.3  -1.0    -1
1808 09 01 1808.708   19.5  -1.0    -1
1808 10 01 1808.791    7.8  -1.0    -1
1808 11 01 1808.874   17.5  -1.0    -1
1808 12 01 1808.958   20.5  -1.0    -1
1809 01 01 1809.042   12.0  -1.0    -1
1809 02 01 1809.123   15.3  -1.0    -1
1809 03 01 1809.204    1.5  -1.0    -1
1809 04 01 1809.288    4.2  -1.0    -1
1809 05 01 1809.371    3.3  -1.0    -1
1809 06 01 1809.455   12.8  -1.0    -1
1809 07 01 1809.538    0.5  -1.0    -1
1809 08 01 1809.623    0.3  -1.0    -1
1809 09 01 1809.707    0.7  -1.0    -1
1809 10 01 1809.790    0.0  -1.0    -1
1809 11 01 1809.874    0.0  -1.0    -1
1809 12 01 1809.958    0.0  -1.0    -1
1810 01 01 1810.042    0.0  -1.0    -1
1810 02 01 1810.123    0.0  -1.0    -1
1810 03 01 1810.204    0.0  -1.0    -1
1810 04 01 1810.288    0.0  -1.0    -1
1810 05 01 1810.371    0.0  -1.0    -1
1810 06 01 1810.455    0.0  -1.0    -1
1810 07 01 1810.538    0.0  -1.0    -1
1810 08 01 1810.623    0.0  -1.0    -1
1810 09 01 1810.707    0.0  -1.0    -1
1810 10 01 1810.790    0.0  -1.0    -1
1810 11 01 1810.874    0.0  -1.0    -1
1810 12 01 1810.958    0.0  -1.0    -1
1811 01 01 1811.042    0.0  -1.0    -1
1811 02 01 1811.123    0.0  -1.0    -1
1811 03 01 1811.204    0.0  -1.0    -1
1811 04 01 1811.288    0.0  -1.0    -1
1811 05 01 1811.371    0.0  -1.0    -1
1811 06 01 1811.455    0.0  -1.0    -1
1811 07 01 1811.538   11.0  -1.0    -1
1811 08 01 1811.623    0.0  -1.0    -1
1811 09 01 1811.707    4.0  -1.0    -1
1811 10 01 1811.790   10.2  -1.0    -1
1811 11 01 1811.874    1.3  -1.0    -1
1811 12 01 1811.958    1.8  -1.0    -1
1812 01 01 1812.042   18.8  -1.0    -1
1812 02 01 1812.124    3.2  -1.0    -1
1812 03 01 1812.206    1.2  -1.0    -1
1812 04 01 1812.290    0.0  -1.0    -1
1812 05 01 1812.373    1.7  -1.0    -1
1812 06 01 1812.456    2.2  -1.0    -1
1812 07 01 1812.540    0.8  -1.0    -1
1812 08 01 1812.624   26.0  -1.0    -1
1812 09 01 1812.708    8.7  -1.0    -1
1812 10 01 1812.791    6.5  -1.0    -1
1812 11 01 1812.874   13.2  -1.0    -1
1812 12 01 1812.958   16.8  -1.0    -1
1813 01 01 1813.042    0.0  -1.0    -1
1813 02 01 1813.123   17.2  -1.0    -1
1813 03 01 1813.204    3.2  -1.0    -1
1813 04 01 1813.288   27.7  -1.0    -1
1813 05 01 1813.371    9.2  -1.0    -1
1813 06 01 1813.455   18.7  -1.0    -1
1813 07 01 1813.538   30.5  -1.0    -1
1813 08 01 1813.623   14.0  -1.0    -1
1813 09 01 1813.707   25.5  -1.0    -1
1813 10 01 1813.790   46.3  -1.0    -1
1813 11 01 1813.874   27.8  -1.0    -1
1813 12 01 1813.958   23.8  -1.0    -1
1814 01 01 1814.042   37.0  -1.0    -1
1814 02 01 1814.123   20.0  -1.0    -1
1814 03 01 1814.204    9.5  -1.0    -1
1814 04 01 1814.288   39.7  -1.0    -1
1814 05 01 1814.371    9.7  -1.0    -1
1814 06 01 1814.455   24.8  -1.0    -1
1814 07 01 1814.538   30.8  -1.0    -1
1814 08 01 1814.623    3.8  -1.0    -1
1814 09 01 1814.707   13.5  -1.0    -1
1814 10 01 1814.790   32.2  -1.0    -1
1814 11 01 1814.874   24.2  -1.0    -1
1814 12 01 1814.958   33.5  -1.0    -1
1815 01 01 1815.042   32.0  -1.0    -1
1815 02 01 1815.123   53.7  -1.0    -1
1815 03 01 1815.204   43.7  -1.0    -1
1815 04 01 1815.288   52.7  -1.0    -1
1815 05 01 1815.371   16.3  -1.0    -1
1815 06 01 1815.455   93.2  -1.0    -1
1815 07 01 1815.538   59.2  -1.0    -1
1815 08 01 1815.623   78.7  -1.0    -1
1815 09 01 1815.707   52.5  -1.0    -1
1815 10 01 1815.790   55.8  -1.0    -1
1815 11 01 1815.874   62.0  -1.0    -1
1815 12 01 1815.958  108.3  -1.0    -1
1816 01 01 1816.042   43.8  -1.0    -1
1816 02 01 1816.124  114.7  -1.0    -1
1816 03 01 1816.206  122.8  -1.0    -1
1816 04 01 1816.290   98.0  -1.0    -1
1816 05 01 1816.373   73.8  -1.0    -1
1816 06 01 1816.456   72.7  -1.0    -1
1816 07 01 1816.540   64.7  -1.0    -1
1816 08 01 1816.624   38.7  -1.0    -1
1816 09 01 1816.708   79.7  -1.0    -1
1816 10 01 1816.791   94.0  -1.0    -1
1816 11 01 1816.874   63.5  -1.0    -1
1816 12 01 1816.958   49.8  -1.0    -1
1817 01 01 1817.042   60.7  -1.0    -1
1817 02 01 1817.123   96.5  -1.0    -1
1817 03 01 1817.204  160.3  -1.0    -1
1817 04 01 1817.288   44.0  -1.0    -1
1817 05 01 1817.371   35.3  -1.0    -1
1817 06 01 1817.455   66.7  -1.0    -1
1817 07 01 1817.538   83.3  -1.0    -1
1817 08 01 1817.623   75.0  -1.0    -1
1817 09 01 1817.707   61.2  -1.0    -1
1817 10 01 1817.790   42.7  -1.0    -1
1817 11 01 1817.874   48.2  -1.0    -1
1817 12 01 1817.958   47.3  -1.0    -1
1818 01 01 1818.042   58.1   9.7     8
1818 02 01 1818.123   37.4   7.8    14
1818 03 01 1818.204   42.4   8.3    14
1818 04 01 1818.288   57.5   9.6    21
1818 05 01 1818.371   88.5  11.9    25
1818 06 01 1818.455   60.8   9.9    25
1818 07 01 1818.538   46.8   8.7    21
1818 08 01 1818.623   52.6   9.2    20
1818 09 01 1818.707   43.4   8.3    18
1818 10 01 1818.790   52.8   9.2    22
1818 11 01 1818.874   18.3   5.5    12
1818 12 01 1818.958   43.0   8.4    13
1819 01 01 1819.042   54.7   9.4    12
1819 02 01 1819.123   34.6   7.5    10
1819 03 01 1819.204    6.3   3.6    23
1819 04 01 1819.288   33.7   7.4    23
1819 05 01 1819.371   32.6   7.3    31
1819 06 01 1819.455   58.3   9.7    23
1819 07 01 1819.538   52.5   9.2    15
1819 08 01 1819.623   43.5   8.4    24
1819 09 01 1819.707   24.8   6.4    27
1819 10 01 1819.790   45.9   8.6    22
1819 11 01 1819.874   41.8   8.3    19
1819 12 01 1819.958   50.9   9.1    20
1820 01 01 1820.042   32.0   7.3    19
1820 02 01 1820.124   44.4   8.4    14
1820 03 01 1820.206    7.5   3.9    23
1820 04 01 1820.290   32.3   7.3    19
1820 05 01 1820.373   48.9   8.8    20
1820 06 01 1820.456   17.9   5.6    25
1820 07 01 1820.540   34.1   7.4     7
1820 08 01 1820.624   43.1   8.3    17
1820 09 01 1820.708    8.6   4.0    25
1820 10 01 1820.791   14.9   5.2    26
1820 11 01 1820.874   13.2   4.8    13
1820 12 01 1820.958   15.1   5.2    16
1821 01 01 1821.042   36.0   7.6     8
1821 02 01 1821.123    7.0   3.8    24
1821 03 01 1821.204    9.5   4.2    29
1821 04 01 1821.288   15.2   5.2    18
1821 05 01 1821.371    2.8   2.8    31
1821 06 01 1821.455    3.0   2.9    29
1821 07 01 1821.538    4.3   3.2    24
1821 08 01 1821.623    8.0   3.9    26
1821 09 01 1821.707    7.3   3.9    29
1821 10 01 1821.790   31.4   7.2    28
1821 11 01 1821.874    7.3   3.9    27
1821 12 01 1821.958    0.4   2.1    31
1822 01 01 1822.042    0.0   2.0    31
1822 02 01 1822.123    1.5   2.5    28
1822 03 01 1822.204   26.9   6.6    28
1822 04 01 1822.288   21.7   6.0    26
1822 05 01 1822.371    2.4   2.8    30
1822 06 01 1822.455    9.3   4.2    29
1822 07 01 1822.538   13.2   4.9    29
1822 08 01 1822.623    3.4   3.0    31
1822 09 01 1822.707    0.0   2.0    30
1822 10 01 1822.790    0.6   2.2    31
1822 11 01 1822.874    0.0   2.0    30
1822 12 01 1822.958    0.0   2.0    30
1823 01 01 1823.042    0.0   2.0    31
1823 02 01 1823.123    0.0   2.0    28
1823 03 01 1823.204    1.0   2.3    29
1823 04 01 1823.288    0.0   2.0    30
1823 05 01 1823.371    0.0   2.0    25
1823 06 01 1823.455    0.0   2.0    23
1823 07 01 1823.538    0.8   2.2    24
1823 08 01 1823.623    0.0   2.0    27
1823 09 01 1823.707    0.0   2.0    27
1823 10 01 1823.790    0.0   2.0    20
1823 11 01 1823.874    0.0   2.0    20
1823 12 01 1823.958   34.0   7.4    18
1824 01 01 1824.042   36.0   7.6     3
1824 02 01 1824.124   18.0   4.8     0
1824 03 01 1824.206    0.0   2.0    21
1824 04 01 1824.290   32.3   7.2     8
1824 05 01 1824.373    4.6   3.3    19
1824 06 01 1824.456    0.0   2.0    25
1824 07 01 1824.540    0.0   2.0    21
1824 08 01 1824.624    2.3   2.7    15
1824 09 01 1824.708   34.3   7.5    19
1824 10 01 1824.791   42.0   8.2    25
1824 11 01 1824.874    0.0   2.0    18
1824 12 01 1824.958    1.4   2.4    20
1825 01 01 1825.042    8.4   4.1    29
1825 02 01 1825.123   25.9   6.6    24
1825 03 01 1825.204   37.4   7.8    27
1825 04 01 1825.288    6.2   3.6    25
1825 05 01 1825.371   25.8   6.4    25
1825 06 01 1825.455   25.6   6.5    28
1825 07 01 1825.538   51.5   9.1    30
1825 08 01 1825.623   42.8   8.3    30
1825 09 01 1825.707   26.2   6.6    26
1825 10 01 1825.790   26.0   6.6    25
1825 11 01 1825.874   19.6   5.7    18
1825 12 01 1825.958   36.7   7.7    23
1826 01 01 1826.042   29.4   6.9    21
1826 02 01 1826.123   30.2   7.0    25
1826 03 01 1826.204   61.3   9.9    28
1826 04 01 1826.288   40.0   8.1    27
1826 05 01 1826.371   53.9   9.3    30
1826 06 01 1826.455   61.7  10.0    29
1826 07 01 1826.538   87.5  11.9    30
1826 08 01 1826.623   66.0  10.4    31
1826 09 01 1826.707   31.6   7.2    30
1826 10 01 1826.790   84.4  11.6    28
1826 11 01 1826.874   65.8  10.3    22
1826 12 01 1826.958  113.6  13.5    19
1827 01 01 1827.042   57.7   9.7    23
1827 02 01 1827.123   79.0  11.3    25
1827 03 01 1827.204   96.3  12.4    28
1827 04 01 1827.288   76.7  11.1    27
1827 05 01 1827.371   93.8  12.3    30
1827 06 01 1827.455   94.4  12.3    26
1827 07 01 1827.538   70.4  10.6    31
1827 08 01 1827.623   89.4  12.0    29
1827 09 01 1827.707   82.6  11.5    30
1827 10 01 1827.790   93.5  12.2    27
1827 11 01 1827.874   80.4  11.4    20
1827 12 01 1827.958   76.8  11.1    25
1828 01 01 1828.042   88.0  11.9    18
1828 02 01 1828.124  107.3  13.1    22
1828 03 01 1828.206  108.5  13.2    24
1828 04 01 1828.290  101.9  12.8    29
1828 05 01 1828.373  148.6  15.5    27
1828 06 01 1828.456  163.4  16.2    26
1828 07 01 1828.540   90.4  12.0    31
1828 08 01 1828.624  127.3  14.3    31
1828 09 01 1828.708   83.9  11.6    30
1828 10 01 1828.791   91.1  12.1    26
1828 11 01 1828.874   95.0  12.3    22
1828 12 01 1828.958   78.1  11.2    15
1829 01 01 1829.042   71.6  10.7    14
1829 02 01 1829.123   82.3  11.5    20
1829 03 01 1829.204  120.6  13.9    26
1829 04 01 1829.288  158.4  15.9    29
1829 05 01 1829.371  112.3  13.4    29
1829 06 01 1829.455  123.2  14.1    28
1829 07 01 1829.538  151.5  15.6    28
1829 08 01 1829.623  129.3  14.4    27
1829 09 01 1829.707   88.0  11.9    26
1829 10 01 1829.790   95.3  12.4    23
1829 11 01 1829.874  112.7  13.4    19
1829 12 01 1829.958   94.1  12.3    22
1830 01 01 1830.042   87.0  11.8    17
1830 02 01 1830.123  120.1  13.9    18
1830 03 01 1830.204  141.0  15.1    20
1830 04 01 1830.288  177.3  16.9    26
1830 05 01 1830.371  110.5  13.3    28
1830 06 01 1830.455  108.4  13.2    27
1830 07 01 1830.538   73.2  10.8    26
1830 08 01 1830.623   84.6  11.7    25
1830 09 01 1830.707  103.4  12.9    24
1830 10 01 1830.790  140.6  15.0    25
1830 11 01 1830.874  135.4  14.7    19
1830 12 01 1830.958  136.8  14.8    13
1831 01 01 1831.042   79.0  11.3    22
1831 02 01 1831.123   83.6  11.6    21
1831 03 01 1831.204  155.8  15.8    25
1831 04 01 1831.288   90.9  12.1    27
1831 05 01 1831.371   63.4  10.1    31
1831 06 01 1831.455   55.6   9.4    27
1831 07 01 1831.538   75.4  11.0    29
1831 08 01 1831.623   91.6  12.1    28
1831 09 01 1831.707   63.2  10.1    22
1831 10 01 1831.790   77.1  11.1    23
1831 11 01 1831.874   72.5  10.8    15
1831 12 01 1831.958   48.3   8.8    15
1832 01 01 1832.042   51.5   9.1    11
1832 02 01 1832.124   92.6  12.2    23
1832 03 01 1832.206   91.9  12.1    21
1832 04 01 1832.290   44.8   8.5    27
1832 05 01 1832.373   68.9  10.5    28
1832 06 01 1832.456   44.5   8.4    22
1832 07 01 1832.540   23.3   6.2    25
1832 08 01 1832.624   14.8   5.1    31
1832 09 01 1832.708   13.7   4.9    29
1832 10 01 1832.791   35.2   7.5    25
1832 11 01 1832.874   23.8   6.2    18
1832 12 01 1832.958   45.8   8.6    17
1833 01 01 1833.042   18.7   5.7    22
1833 02 01 1833.123   24.9   6.5    21
1833 03 01 1833.204   19.6   5.8    19
1833 04 01 1833.288    4.6   3.3    27
1833 05 01 1833.371   21.5   6.0    28
1833 06 01 1833.455    1.7   2.5    30
1833 07 01 1833.538   11.6   4.6    27
1833 08 01 1833.623    9.5   4.2    30
1833 09 01 1833.707   19.3   5.8    16
1833 10 01 1833.790   12.5   4.7    29
1833 11 01 1833.874    9.8   4.2    24
1833 12 01 1833.958   16.6   5.3    19
1834 01 01 1834.042    8.2   4.0    11
1834 02 01 1834.123   30.1   7.0    20
1834 03 01 1834.204    6.5   3.7    24
1834 04 01 1834.288    2.4   2.7    25
1834 05 01 1834.371   14.8   5.0    30
1834 06 01 1834.455   13.1   4.8    28
1834 07 01 1834.538   14.4   5.0    22
1834 08 01 1834.623    6.6   3.7    29
1834 09 01 1834.707   19.2   5.6    21
1834 10 01 1834.790   41.3   8.2    20
1834 11 01 1834.874   50.9   9.1    15
1834 12 01 1834.958   57.5   9.6    15
1835 01 01 1835.042   12.4   4.7    22
1835 02 01 1835.123   40.7   8.1    15
1835 03 01 1835.204   32.7   7.3    18
1835 04 01 1835.288  102.4  12.8    14
1835 05 01 1835.371   72.6  10.8    22
1835 06 01 1835.455   55.2   9.4    17
1835 07 01 1835.538   99.6  12.7    13
1835 08 01 1835.623   98.5  12.6     2
1835 09 01 1835.707  168.0  16.4    11
1835 10 01 1835.790  158.6  16.0    16
1835 11 01 1835.874  166.7  16.4    15
1835 12 01 1835.958  129.3  14.4     8
1836 01 01 1836.042  147.6  15.4    17
1836 02 01 1836.124  179.4  17.0    14
1836 03 01 1836.206  163.7  16.2    12
1836 04 01 1836.290  238.0  19.6    16
1836 05 01 1836.373  185.7  17.3    23
1836 06 01 1836.456  207.9  18.3    15
1836 07 01 1836.540  194.6  17.7    15
1836 08 01 1836.624  179.6  17.0    16
1836 09 01 1836.708  158.5  16.0    12
1836 10 01 1836.791  228.9  19.2    11
1836 11 01 1836.874  201.5  18.0    11
1836 12 01 1836.958  343.8  23.5     4
1837 01 01 1837.042  313.4  22.4    10
1837 02 01 1837.123  292.6  21.7    13
1837 03 01 1837.204  224.3  19.0    12
1837 04 01 1837.288  230.3  19.2    10
1837 05 01 1837.371  186.1  17.3    15
1837 06 01 1837.455  263.4  20.6    18
1837 07 01 1837.538  271.2  20.9     9
1837 08 01 1837.623  223.5  18.9    11
1837 09 01 1837.707  160.4  16.1    19
1837 10 01 1837.790  206.2  18.2    18
1837 11 01 1837.874  178.4  16.9     7
1837 12 01 1837.958  216.1  18.6     8
1838 01 01 1838.042  241.5  19.7    11
1838 02 01 1838.123  141.3  15.1    18
1838 03 01 1838.204  234.5  19.4    12
1838 04 01 1838.288  211.1  18.4    16
1838 05 01 1838.371  229.4  19.2    20
1838 06 01 1838.455  157.6  15.9    19
1838 07 01 1838.538  180.4  17.0    21
1838 08 01 1838.623  131.3  14.5    15
1838 09 01 1838.707  122.7  14.0    23
1838 10 01 1838.790  151.5  15.6    16
1838 11 01 1838.874  129.2  14.4    16
1838 12 01 1838.958  132.9  14.6    14
1839 01 01 1839.042  175.9  16.8    15
1839 02 01 1839.123  170.8  16.6    12
1839 03 01 1839.204  129.5  14.4    15
1839 04 01 1839.288  102.9  12.9    14
1839 05 01 1839.371   89.6  12.0    22
1839 06 01 1839.455   91.2  12.1    20
1839 07 01 1839.538  141.3  15.1    25
1839 08 01 1839.623  218.8  18.7    17
1839 09 01 1839.707  221.1  18.8    18
1839 10 01 1839.790  151.5  15.6    16
1839 11 01 1839.874  114.7  13.6    11
1839 12 01 1839.958  106.2  13.1     9
1840 01 01 1840.042  135.4  14.7    18
1840 02 01 1840.124  146.1  15.3    14
1840 03 01 1840.206  112.9  13.5    18
1840 04 01 1840.290  109.8  13.3    21
1840 05 01 1840.373  115.4  13.6    22
1840 06 01 1840.456   80.9  11.4    27
1840 07 01 1840.540  101.0  12.7    23
1840 08 01 1840.624   96.4  12.4    24
1840 09 01 1840.708  123.3  14.1    20
1840 10 01 1840.791   91.7  12.1    19
1840 11 01 1840.874   90.4  12.0    20
1840 12 01 1840.958   89.5  12.0    22
1841 01 01 1841.042   40.1   8.1    15
1841 02 01 1841.123   49.9   8.9    20
1841 03 01 1841.204   49.6   8.9    22
1841 04 01 1841.288   66.9  10.4    28
1841 05 01 1841.371  112.4  13.5    27
1841 06 01 1841.455   92.8  12.2    24
1841 07 01 1841.538   51.4   9.1    27
1841 08 01 1841.623   65.4  10.3    28
1841 09 01 1841.707   60.9   9.9    28
1841 10 01 1841.790   47.4   8.7    19
1841 11 01 1841.874   32.9   7.3    20
1841 12 01 1841.958   64.8  10.2    19
1842 01 01 1842.042   34.0   7.5    20
1842 02 01 1842.123   36.8   7.8    22
1842 03 01 1842.204   36.2   7.7    25
1842 04 01 1842.288   44.9   8.5    30
1842 05 01 1842.371   41.4   8.2    31
1842 06 01 1842.455   34.2   7.4    30
1842 07 01 1842.538   21.0   6.0    31
1842 08 01 1842.623   44.4   8.5    31
1842 09 01 1842.707   30.6   7.1    28
1842 10 01 1842.790   63.5  10.1    23
1842 11 01 1842.874   67.5  10.4    25
1842 12 01 1842.958   29.3   6.9    15
1843 01 01 1843.042   22.2   6.1    22
1843 02 01 1843.123    5.9   3.5    14
1843 03 01 1843.204   13.9   5.0    29
1843 04 01 1843.288   15.8   5.2    29
1843 05 01 1843.371   35.1   7.6    30
1843 06 01 1843.455   17.6   5.4    30
1843 07 01 1843.538   15.9   5.2    31
1843 08 01 1843.623   19.6   5.8    31
1843 09 01 1843.707    6.9   3.7    30
1843 10 01 1843.790    8.9   4.1    31
1843 11 01 1843.874   31.7   7.2    27
1843 12 01 1843.958   21.2   6.0    16
1844 01 01 1844.042   15.7   5.2    24
1844 02 01 1844.124   24.5   6.4    22
1844 03 01 1844.206   22.5   6.1    21
1844 04 01 1844.290   34.6   7.5    28
1844 05 01 1844.373   19.2   5.7    25
1844 06 01 1844.456    6.2   3.6    29
1844 07 01 1844.540   35.2   7.6    29
1844 08 01 1844.624   39.7   8.1    28
1844 09 01 1844.708   11.6   4.7    27
1844 10 01 1844.791   35.9   7.7    25
1844 11 01 1844.874   17.9   5.6    16
1844 12 01 1844.958   36.0   7.6    20
1845 01 01 1845.042   42.8   8.3    17
1845 02 01 1845.123   72.8  10.8    17
1845 03 01 1845.204   72.1  10.8    22
1845 04 01 1845.288   95.0  12.3    25
1845 05 01 1845.371   79.7  11.3    27
1845 06 01 1845.455   51.8   9.2    25
1845 07 01 1845.538   51.0   9.1    24
1845 08 01 1845.623   53.9   9.3    27
1845 09 01 1845.707   49.3   9.0    26
1845 10 01 1845.790   67.8  10.4    19
1845 11 01 1845.874   65.7  10.3    23
1845 12 01 1845.958   99.5  12.6    13
1846 01 01 1846.042   64.6  10.2    19
1846 02 01 1846.123   84.9  11.7    21
1846 03 01 1846.204  106.5  13.1    22
1846 04 01 1846.288  115.5  13.6    19
1846 05 01 1846.371   99.9  12.7    21
1846 06 01 1846.455  108.4  13.2    28
1846 07 01 1846.538   77.5  11.1    26
1846 08 01 1846.623   91.3  12.1    26
1846 09 01 1846.707  178.6  16.9    23
1846 10 01 1846.790   93.4  12.2    16
1846 11 01 1846.874  100.6  12.7    16
1846 12 01 1846.958  109.1  13.2    10
1847 01 01 1847.042  104.4  12.9    11
1847 02 01 1847.123   74.9  10.9    10
1847 03 01 1847.204  143.0  15.1    19
1847 04 01 1847.288   74.6  10.9    20
1847 05 01 1847.371  125.7  14.2    26
1847 06 01 1847.455  142.2  15.1    25
1847 07 01 1847.538   87.1  11.8    25
1847 08 01 1847.623  234.3  19.4    28
1847 09 01 1847.707  268.2  20.7    15
1847 10 01 1847.790  300.6  22.0    19
1847 11 01 1847.874  231.5  19.3    20
1847 12 01 1847.958  182.6  17.1    14
1848 01 01 1848.042  265.2  20.6    14
1848 02 01 1848.124  186.4  17.3    13
1848 03 01 1848.206  181.2  17.1    17
1848 04 01 1848.290  178.6  16.9    18
1848 05 01 1848.373  170.5  16.5    27
1848 06 01 1848.456  214.9  18.6    24
1848 07 01 1848.540  232.0  19.3    27
1848 08 01 1848.624  220.9  18.8    21
1848 09 01 1848.708  167.3  16.4    20
